1003, 1863, 1770, 1367
1004, 1878, 1815, 1307
1005, 1843, 1771, 1386
1006, 1864, 1813, 1323
1007, 1856, 1793, 1351
1008, 1888, 1743, 1369
1009, 1850, 1781, 1369
1010, 1851, 1791, 1358
1011, 1874, 1761, 1365
1012, 1867, 1781, 1352
1013, 1849, 1820, 1331
1014, 1883, 1809, 1308
1015, 1887, 1780, 1333
1016, 1885, 1782, 1333
1017, 1849, 1792, 1359
1018, 1829, 1787, 1384
1019, 1839, 1787, 1374
1020, 1856, 1840, 1304
1021, 1856, 1769, 1375
1022, 1890, 1774, 1336
1023, 1845, 1814, 1341
1024, 1863, 1134, 2003
1025, 1863, 1778, 1359
1026, 1876, 1789, 1335
1027, 1883, 1779, 1338
1028, 1875, 1796, 1329
1029, 1870, 1790, 1340
1030, 1827, 1756, 1417
1031, 1845, 1743, 1412
1032, 1865, 1764, 1371
1033, 1846, 1810, 1344
1034, 1847, 1769, 1384
1035, 1894, 1828, 1278
1036, 1862, 1779, 1359
1037, 1884, 1757, 1359
1038, 1828, 1852, 1320
1039, 1857, 1800, 1343
1040, 1832, 1841, 1327
1041, 1861, 1812, 1327
1042, 1819, 1767, 1414
1043, 1878, 1778, 1344
1044, 1847, 1815, 1338
1045, 1877, 1763, 1360
1046, 1838, 1828, 1334
1047, 1874, 1761, 1365
1048, 1888, 1795, 1317
1049, 1851, 1801, 1348
1050, 1823, 1837, 1340
1051, 1842, 1827, 1331
1052, 1903, 1766, 1331
1053, 1869, 1802, 1329
1054, 1854, 1763, 1383
1055, 1850, 1806, 1344
1056, 1876, 1740, 1384
1057, 1864, 1825, 1311
1058, 1855, 1743, 1402
1059, 1872, 1737, 1391
1060, 1852, 1828, 1320
1061, 1865, 1782, 1353
1062, 1890, 1763, 1347
1063, 1866, 1782, 1352
1064, 1888, 1761, 1351
1065, 1845, 1796, 1359
1066, 1850, 1792, 1358
1067, 1914, 1754, 1332
1068, 1886, 1752, 1362
1069, 1859, 1779, 1362
1070, 1869, 1797, 1334
1071, 1892, 1773, 1335
1072, 1885, 1775, 1340
1073, 1875, 1757, 1368
1074, 1855, 1794, 1351
1075, 1839, 1769, 1392
1076, 1873, 1782, 1345
1077, 1860, 1798, 1342
1078, 1867, 1744, 1389
1079, 1837, 1800, 1363
1080, 1871, 1806, 1323
1081, 1841, 1846, 1313
1082, 1865, 1818, 1317
1083, 1872, 1572, 1556
1084, 1871, 1763, 1366
1085, 1857, 1775, 1368
1086, 1839, 1794, 1367
1087, 1860, 1835, 1305
1088, 1883, 1796, 1321
1089, 1882, 938, 2180
1090, 1873, 1784, 1343
1091, 1880, 1794, 1326
1092, 1847, 1815, 1338
1093, 1857, 1780, 1363
1094, 1858, 1786, 1356
1095, 1874, 1779, 1347
1096, 1884, 1751, 1365
1097, 1868, 1802, 1330
1098, 1845, 1818, 1337
1099, 1845, 1827, 1328
1100, 1896, 1791, 1313
1101, 1851, 1768, 1381
1102, 1841, 1848, 1311
1103, 1866, 1807, 1327
1104, 1854, 1782, 1364
1105, 1867, 1759, 1374
1106, 1845, 1779, 1376
1107, 1869, 1817, 1314
1108, 1857, 1807, 1336
1109, 1854, 1765, 1381
1110, 1839, 1809, 1352
1111, 1849, 1835, 1316
1112, 1884, 1791, 1325
1113, 1859, 1822, 1319
1114, 1856, 1825, 1319
1115, 1846, 1777, 1377
1116, 1845, 1811, 1344
1117, 1854, 1766, 1380
1118, 1886, 1775, 1339
1119, 1906, 1776, 1318
1120, 1866, 1796, 1338
1121, 1856, 1805, 1339
1122, 1855, 1798, 1347
